printing l1
{Gene6_UP,Gene58_Down,Gene70_Down} : 40
{Gene70_Down,Gene47_UP,Gene10_Down} : 41
{Gene10_Down,Gene28_Down,Gene88_Down} : 40
{Gene87_UP,Gene28_Down,Gene88_Down} : 43
{Gene1_UP,Gene67_UP,Gene38_Down} : 43
{Gene38_Down,Gene6_UP,Gene47_UP} : 41
{Gene52_Down,Gene38_Down,Gene65_Down} : 40
{Gene58_Down,Gene72_UP,Gene59_UP} : 41
{Gene72_UP,Gene59_UP,Gene96_Down} : 51
{Gene91_UP,Gene10_Down,Gene47_UP} : 41
{Gene52_Down,Gene28_Down,Gene38_Down} : 44
{Gene59_UP,Gene6_UP,Gene72_UP} : 42
{Gene1_UP,Gene67_UP,Gene32_Down} : 41
{Gene41_Down,Gene28_Down,Gene10_Down} : 41
{Gene21_UP,Gene10_Down,Gene58_Down} : 40
{Gene36_UP,Gene72_UP,Gene59_UP} : 42
{Gene87_UP,Gene41_Down,Gene88_Down} : 41
{Gene13_Down,Gene72_UP,Gene97_Down} : 41
{Gene70_Down,Gene38_Down,Gene91_UP} : 41
{Gene96_Down,Gene72_UP,Gene97_Down} : 43
{Gene97_Down,Gene82_Down,Gene13_Down} : 42
{Gene1_UP,Gene59_UP,Gene38_Down} : 40
{Gene47_UP,Gene38_Down,Gene88_Down} : 40
{Gene59_UP,Gene72_UP,Gene91_UP} : 40
{Gene41_Down,Gene87_UP,Gene88_Down} : 41
{Gene59_UP,Gene72_UP,Gene82_Down} : 52
{Gene70_Down,Gene38_Down,Gene32_Down} : 43
{Gene1_UP,Gene67_UP,Gene70_Down} : 42
{Gene52_Down,Gene47_UP,Gene38_Down} : 41
{Gene38_Down,Gene10_Down,Gene32_Down} : 41
{Gene59_UP,Gene6_UP,Gene82_Down} : 40
{Gene59_UP,Gene72_UP,Gene38_Down} : 41
{Gene8_UP,Gene54_UP,Gene88_Down} : 42
{Gene38_Down,Gene87_UP,Gene88_Down} : 40
{Gene87_UP,Gene52_Down,Gene38_Down} : 40
{Gene38_Down,Gene52_Down,Gene47_UP} : 41
{Gene41_Down,Gene52_Down,Gene2_Down} : 40
{Gene59_UP,Gene87_UP,Gene88_Down} : 41
{Gene88_Down,Gene87_UP,Gene41_Down} : 41
{Gene88_Down,Gene59_UP,Gene54_UP} : 40
{Gene38_Down,Gene87_UP,Gene52_Down} : 40
{Gene72_UP,Gene82_Down,Gene13_Down} : 46
{Gene38_Down,Gene91_UP,Gene32_Down} : 40
{Gene72_UP,Gene97_Down,Gene82_Down} : 47
{Gene28_Down,Gene10_Down,Gene88_Down} : 40
{Gene38_Down,Gene47_UP,Gene2_Down} : 40
{Gene44_Down,Gene72_UP,Gene97_Down} : 40
{Gene67_UP,Gene28_Down,Gene38_Down} : 40
{Gene6_UP,Gene28_Down,Gene13_Down} : 40
{Gene82_Down,Gene72_UP,Gene97_Down} : 47
{Gene38_Down,Gene41_Down,Gene88_Down} : 40
{Gene72_UP,Gene59_UP,Gene44_Down} : 43
{Gene38_Down,Gene67_UP,Gene32_Down} : 42
{Gene1_UP,Gene6_UP,Gene32_Down} : 40
{Gene32_Down,Gene6_UP,Gene91_UP} : 40
{Gene10_Down,Gene47_UP,Gene70_Down} : 41
{Gene59_UP,Gene87_UP,Gene96_Down} : 40
{Gene47_UP,Gene10_Down,Gene70_Down} : 41
{Gene96_Down,Gene82_Down,Gene13_Down} : 42
{Gene6_UP,Gene32_Down,Gene1_UP} : 40
{Gene6_UP,Gene59_UP,Gene82_Down} : 40
{Gene72_UP,Gene59_UP,Gene68_Down} : 44
{Gene72_UP,Gene59_UP,Gene1_UP} : 42
{Gene28_Down,Gene67_UP,Gene38_Down} : 40
{Gene69_Down,Gene87_UP,Gene88_Down} : 40
{Gene88_Down,Gene52_Down,Gene38_Down} : 40
{Gene38_Down,Gene67_UP,Gene1_UP} : 43
{Gene38_Down,Gene52_Down,Gene28_Down} : 44
{Gene82_Down,Gene59_UP,Gene96_Down} : 48
{Gene13_Down,Gene6_UP,Gene28_Down} : 40
{Gene38_Down,Gene52_Down,Gene41_Down} : 41
{Gene91_UP,Gene38_Down,Gene70_Down} : 41
{Gene72_UP,Gene44_Down,Gene97_Down} : 40
{Gene59_UP,Gene44_Down,Gene82_Down} : 41
{Gene16_Down,Gene72_UP,Gene59_UP} : 41
{Gene41_Down,Gene28_Down,Gene2_Down} : 41
{Gene70_Down,Gene28_Down,Gene38_Down} : 41
{Gene10_Down,Gene28_Down,Gene38_Down} : 40
{Gene70_Down,Gene72_UP,Gene59_UP} : 41
{Gene67_UP,Gene38_Down,Gene70_Down} : 42
{Gene72_UP,Gene59_UP,Gene38_Down} : 41
{Gene70_Down,Gene67_UP,Gene1_UP} : 42
{Gene32_Down,Gene38_Down,Gene91_UP} : 40
{Gene38_Down,Gene32_Down,Gene94_UP} : 42
{Gene38_Down,Gene47_UP,Gene10_Down} : 42
{Gene88_Down,Gene87_UP,Gene47_UP} : 40
{Gene91_UP,Gene38_Down,Gene94_UP} : 41
{Gene88_Down,Gene59_UP,Gene96_Down} : 43
{Gene28_Down,Gene10_Down,Gene47_UP} : 41
{Gene59_UP,Gene96_Down,Gene13_Down} : 46
{Gene67_UP,Gene38_Down,Gene1_UP} : 43
{Gene10_Down,Gene38_Down,Gene94_UP} : 43
{Gene28_Down,Gene38_Down,Gene1_UP} : 41
{Gene59_UP,Gene72_UP,Gene16_Down} : 41
{Gene10_Down,Gene41_Down,Gene88_Down} : 40
{Gene96_Down,Gene59_UP,Gene28_Down} : 40
{Gene13_Down,Gene72_UP,Gene96_Down} : 44
{Gene91_UP,Gene38_Down,Gene32_Down} : 40
{Gene38_Down,Gene28_Down,Gene41_Down} : 41
{Gene88_Down,Gene28_Down,Gene38_Down} : 40
{Gene54_UP,Gene87_UP,Gene88_Down} : 40
{Gene28_Down,Gene6_UP,Gene13_Down} : 40
{Gene52_Down,Gene87_UP,Gene28_Down} : 41
{Gene59_UP,Gene72_UP,Gene2_Down} : 40
{Gene38_Down,Gene59_UP,Gene32_Down} : 40
{Gene88_Down,Gene47_UP,Gene41_Down} : 40
{Gene38_Down,Gene52_Down,Gene88_Down} : 40
{Gene70_Down,Gene10_Down,Gene38_Down} : 41
{Gene38_Down,Gene52_Down,Gene69_Down} : 41
{Gene38_Down,Gene10_Down,Gene70_Down} : 41
{Gene1_UP,Gene38_Down,Gene65_Down} : 41
{Gene41_Down,Gene38_Down,Gene2_Down} : 41
{Gene59_UP,Gene72_UP,Gene44_Down} : 43
{Gene82_Down,Gene96_Down,Gene97_Down} : 42
{Gene94_UP,Gene10_Down,Gene38_Down} : 43
{Gene72_UP,Gene59_UP,Gene70_Down} : 41
{Gene70_Down,Gene32_Down,Gene65_Down} : 41
{Gene38_Down,Gene52_Down,Gene70_Down} : 41
{Gene91_UP,Gene47_UP,Gene38_Down} : 44
{Gene72_UP,Gene59_UP,Gene13_Down} : 48
{Gene13_Down,Gene44_Down,Gene82_Down} : 41
{Gene13_Down,Gene96_Down,Gene82_Down} : 42
{Gene96_Down,Gene59_UP,Gene13_Down} : 46
{Gene72_UP,Gene6_UP,Gene59_UP} : 42
{Gene28_Down,Gene52_Down,Gene41_Down} : 40
{Gene38_Down,Gene10_Down,Gene91_UP} : 42
{Gene2_Down,Gene52_Down,Gene28_Down} : 40
{Gene88_Down,Gene8_UP,Gene54_UP} : 42
{Gene13_Down,Gene59_UP,Gene96_Down} : 46
{Gene38_Down,Gene28_Down,Gene88_Down} : 40
{Gene38_Down,Gene87_UP,Gene28_Down} : 41
{Gene38_Down,Gene58_Down,Gene91_UP} : 40
{Gene72_UP,Gene59_UP,Gene32_Down} : 41
{Gene38_Down,Gene10_Down,Gene65_Down} : 40
{Gene91_UP,Gene72_UP,Gene59_UP} : 40
{Gene32_Down,Gene38_Down,Gene1_UP} : 41
{Gene6_UP,Gene32_Down,Gene70_Down} : 41
{Gene82_Down,Gene96_Down,Gene13_Down} : 42
{Gene10_Down,Gene1_UP,Gene94_UP} : 40
{Gene87_UP,Gene52_Down,Gene28_Down} : 41
{Gene72_UP,Gene87_UP,Gene59_UP} : 40
{Gene6_UP,Gene38_Down,Gene70_Down} : 42
{Gene32_Down,Gene6_UP,Gene70_Down} : 41
{Gene59_UP,Gene28_Down,Gene96_Down} : 40
{Gene2_Down,Gene52_Down,Gene38_Down} : 41
{Gene28_Down,Gene52_Down,Gene2_Down} : 40
{Gene38_Down,Gene28_Down,Gene32_Down} : 42
{Gene82_Down,Gene72_UP,Gene59_UP} : 52
{Gene10_Down,Gene28_Down,Gene47_UP} : 41
{Gene10_Down,Gene38_Down,Gene91_UP} : 42
{Gene52_Down,Gene38_Down,Gene88_Down} : 40
{Gene47_UP,Gene10_Down,Gene91_UP} : 41
{Gene82_Down,Gene59_UP,Gene44_Down} : 41
{Gene88_Down,Gene24_Down,Gene54_UP} : 42
{Gene87_UP,Gene47_UP,Gene88_Down} : 40
{Gene82_Down,Gene59_UP,Gene13_Down} : 46
{Gene38_Down,Gene28_Down,Gene2_Down} : 41
{Gene80_Down,Gene8_UP,Gene88_Down} : 40
{Gene59_UP,Gene96_Down,Gene88_Down} : 43
{Gene1_UP,Gene72_UP,Gene59_UP} : 42
{Gene96_Down,Gene72_UP,Gene82_Down} : 48
{Gene96_Down,Gene87_UP,Gene59_UP} : 40
{Gene28_Down,Gene41_Down,Gene38_Down} : 41
{Gene47_UP,Gene28_Down,Gene2_Down} : 40
{Gene96_Down,Gene59_UP,Gene97_Down} : 42
{Gene1_UP,Gene6_UP,Gene38_Down} : 40
{Gene52_Down,Gene38_Down,Gene70_Down} : 41
{Gene70_Down,Gene38_Down,Gene1_UP} : 45
{Gene47_UP,Gene10_Down,Gene38_Down} : 42
{Gene2_Down,Gene47_UP,Gene38_Down} : 40
{Gene97_Down,Gene72_UP,Gene13_Down} : 41
{Gene28_Down,Gene87_UP,Gene52_Down} : 41
{Gene28_Down,Gene72_UP,Gene59_UP} : 40
{Gene52_Down,Gene38_Down,Gene32_Down} : 42
{Gene1_UP,Gene59_UP,Gene96_Down} : 40
{Gene96_Down,Gene59_UP,Gene82_Down} : 48
{Gene6_UP,Gene38_Down,Gene1_UP} : 40
printing l4
{Gene97_Down,Gene82_Down,Gene72_UP,Gene96_Down} : 41
{Gene59_UP,Gene82_Down,Gene96_Down,Gene13_Down} : 41
{Gene72_UP,Gene13_Down,Gene96_Down,Gene82_Down} : 41
{Gene72_UP,Gene59_UP,Gene96_Down,Gene82_Down} : 44
{Gene96_Down,Gene82_Down,Gene59_UP,Gene13_Down} : 41
{Gene82_Down,Gene13_Down,Gene72_UP,Gene59_UP} : 45
{Gene82_Down,Gene13_Down,Gene59_UP,Gene96_Down} : 41
{Gene59_UP,Gene96_Down,Gene72_UP,Gene13_Down} : 41
{Gene72_UP,Gene82_Down,Gene59_UP,Gene97_Down} : 44
{Gene82_Down,Gene13_Down,Gene72_UP,Gene96_Down} : 41
{Gene72_UP,Gene82_Down,Gene96_Down,Gene97_Down} : 41
{Gene59_UP,Gene13_Down,Gene72_UP,Gene96_Down} : 41
{Gene72_UP,Gene59_UP,Gene82_Down,Gene13_Down} : 45
{Gene72_UP,Gene59_UP,Gene96_Down,Gene13_Down} : 41
{Gene72_UP,Gene96_Down,Gene59_UP,Gene82_Down} : 44
{Gene72_UP,Gene97_Down,Gene59_UP,Gene82_Down} : 44
{Gene72_UP,Gene96_Down,Gene59_UP,Gene13_Down} : 41
{Gene59_UP,Gene82_Down,Gene72_UP,Gene97_Down} : 44
{Gene59_UP,Gene13_Down,Gene72_UP,Gene82_Down} : 45
{Gene96_Down,Gene13_Down,Gene59_UP,Gene82_Down} : 41
{Gene96_Down,Gene13_Down,Gene72_UP,Gene59_UP} : 41
{Gene72_UP,Gene96_Down,Gene97_Down,Gene82_Down} : 41
{Gene59_UP,Gene13_Down,Gene96_Down,Gene82_Down} : 41
{Gene97_Down,Gene82_Down,Gene72_UP,Gene59_UP} : 44
{Gene72_UP,Gene82_Down,Gene96_Down,Gene13_Down} : 41
{Gene72_UP,Gene82_Down,Gene59_UP,Gene96_Down} : 44
{Gene72_UP,Gene59_UP,Gene97_Down,Gene82_Down} : 44
{Gene72_UP,Gene13_Down,Gene59_UP,Gene96_Down} : 41
{Gene59_UP,Gene97_Down,Gene72_UP,Gene82_Down} : 44
{Gene96_Down,Gene13_Down,Gene72_UP,Gene82_Down} : 41
{Gene96_Down,Gene97_Down,Gene72_UP,Gene82_Down} : 41
{Gene96_Down,Gene82_Down,Gene72_UP,Gene13_Down} : 41
{Gene72_UP,Gene82_Down,Gene59_UP,Gene13_Down} : 45
{Gene96_Down,Gene82_Down,Gene72_UP,Gene59_UP} : 44
{Gene96_Down,Gene82_Down,Gene72_UP,Gene97_Down} : 41
{Gene72_UP,Gene97_Down,Gene96_Down,Gene82_Down} : 41
{Gene59_UP,Gene82_Down,Gene72_UP,Gene13_Down} : 45
{Gene59_UP,Gene96_Down,Gene82_Down,Gene13_Down} : 41
{Gene72_UP,Gene13_Down,Gene59_UP,Gene82_Down} : 45
{Gene72_UP,Gene96_Down,Gene82_Down,Gene13_Down} : 41
{Gene59_UP,Gene82_Down,Gene72_UP,Gene96_Down} : 44
{Gene59_UP,Gene96_Down,Gene72_UP,Gene82_Down} : 44
printing l5
{Gene72_UP,Gene59_UP,Gene13_Down,Gene96_Down,Gene82_Down} : 40
{Gene59_UP,Gene96_Down,Gene13_Down,Gene72_UP,Gene82_Down} : 40
{Gene59_UP,Gene82_Down,Gene13_Down,Gene72_UP,Gene96_Down} : 40
{Gene72_UP,Gene96_Down,Gene13_Down,Gene59_UP,Gene82_Down} : 40
{Gene96_Down,Gene82_Down,Gene13_Down,Gene72_UP,Gene59_UP} : 40
{Gene59_UP,Gene96_Down,Gene82_Down,Gene72_UP,Gene13_Down} : 40
{Gene72_UP,Gene82_Down,Gene13_Down,Gene59_UP,Gene96_Down} : 40
{Gene72_UP,Gene96_Down,Gene82_Down,Gene59_UP,Gene13_Down} : 40
{Gene72_UP,Gene59_UP,Gene82_Down,Gene96_Down,Gene13_Down} : 40
{Gene72_UP,Gene59_UP,Gene96_Down,Gene82_Down,Gene13_Down} : 40
printing l6
total time taken382863
